tf,arm,dna,seed,entry,family,motif,tf_name,m_pearsonr,m_spearmanr,m_auroc,m_ic_weighted_pcc,m_mae,entry_key,selffam
irf,baseline,frozen,2,3wtu_A_RUNX1_MOUSE.H11MO.0.A,Runt,RUNX1,Runt-related transcription factor 1,0.6460140158887953,0.408113883008419,0.9466666666666667,0.5467648213213107,0.5287371873855591,3wtu_A_RUNX1_MOUSE.H11MO.0.A.npz,False
irf,baseline,frozen,2,1hjb_F_RUNX1_MOUSE.H11MO.0.A,Runt,RUNX1,CCAAT/ENHANCER BINDING PROTEIN BETA,0.6934269648304002,0.46922499411953006,0.9372916666666665,0.6571514728584499,0.43659546971321106,1hjb_F_RUNX1_MOUSE.H11MO.0.A.npz,False
irf,baseline,frozen,2,3wts_F_RUNX1_MOUSE.H11MO.0.A,Runt,RUNX1,Runt-related transcription factor 1,0.6260929870113614,0.4133496476323666,0.9333333333333332,0.5395908635827322,0.5685598850250244,3wts_F_RUNX1_MOUSE.H11MO.0.A.npz,False
irf,baseline,frozen,2,3wtw_F_RUNX1_MOUSE.H11MO.0.A,Runt,RUNX1,Runt-related transcription factor 1,0.5988598225521855,0.4331138830084189,0.9366666666666666,0.5039904177678647,0.5229113698005676,3wtw_F_RUNX1_MOUSE.H11MO.0.A.npz,False
irf,baseline,frozen,2,5kl4_A_WT1_HUMAN.H11MO.0.C,C2H2 zinc finger,WT1,Wilms tumor protein,0.7422838652500003,0.5555555555555556,0.8932291666666666,0.5412034634418715,0.46112924814224243,5kl4_A_WT1_HUMAN.H11MO.0.C.npz,False
irf,baseline,frozen,2,4r2p_A_WT1_HUMAN.H11MO.0.C,C2H2 zinc finger,WT1,"Wilms tumor protein, isoform 4/CRA_a",0.6935042998682346,0.5888888888888889,0.8111979166666666,0.5128936450452001,0.530716061592102,4r2p_A_WT1_HUMAN.H11MO.0.C.npz,False
irf,baseline,frozen,2,5kl4_D_WT1_HUMAN.H11MO.0.C,C2H2 zinc finger,WT1,Wilms tumor protein,0.720172464750552,0.43333333333333335,0.8502604166666666,0.5152763332915392,0.5017579197883606,5kl4_D_WT1_HUMAN.H11MO.0.C.npz,False
irf,baseline,frozen,2,5kl3_A_WT1_HUMAN.H11MO.0.C,C2H2 zinc finger,WT1,Wilms tumor protein,0.7248396995257482,0.5111111111111111,0.6223958333333334,0.5362053222074978,0.4703775942325592,5kl3_A_WT1_HUMAN.H11MO.0.C.npz,False
irf,baseline,frozen,2,6b0q_A_WT1_HUMAN.H11MO.0.C,C2H2 zinc finger,WT1,Wilms tumor protein,0.727907792160598,0.6111111111111112,0.7291666666666666,0.540593679886313,0.5049546957015991,6b0q_A_WT1_HUMAN.H11MO.0.C.npz,False
irf,baseline,frozen,2,5vmu_A_KAISO_HUMAN.H11MO.0.A,C2H2 zinc finger,KAISO,ZBTB33/Kaiso,0.6379222489582995,0.5361842612194159,0.9141666666666667,0.4664481702986044,0.5446627140045166,5vmu_A_KAISO_HUMAN.H11MO.0.A.npz,False
irf,baseline,frozen,2,5vmv_A_KAISO_HUMAN.H11MO.0.A,C2H2 zinc finger,KAISO,ZBTB33/Kaiso,0.34729098912264983,0.33108055609014375,0.736574074074074,0.2831539373077666,0.8386859893798828,5vmv_A_KAISO_HUMAN.H11MO.0.A.npz,False
irf,baseline,frozen,2,2lt7_A_MA0527.1.jaspar,C2H2 zinc finger,MA0527.1,CTCF,0.6875634112594915,0.5677995241773547,0.9166666666666666,0.5704202317988594,0.61823970079422,2lt7_A_MA0527.1.jaspar.npz,False
irf,baseline,frozen,2,4f6n_A_MA0527.1.jaspar,C2H2 zinc finger,MA0527.1,CTCF,0.24014482135599893,0.43051074102683146,0.7060185185185186,0.23294342749507507,0.8789934515953064,4f6n_A_MA0527.1.jaspar.npz,False
irf,baseline,frozen,2,6dfc_A_MA0527.1.jaspar,C2H2 zinc finger,MA0527.1,CTCF,0.7655857839022896,0.582085238463069,0.9933333333333333,0.6742628810090646,0.35789260268211365,6dfc_A_MA0527.1.jaspar.npz,False
irf,baseline,frozen,2,1e3o_C_MA0785.1.jaspar,Homeodomain (POU),MA0785.1,OCTAMER-BINDING TRANSCRIPTION FACTOR 1,0.8769669967179652,0.64,1.0,0.5296295504211409,0.42970243096351624,1e3o_C_MA0785.1.jaspar.npz,False
irf,baseline,frozen,3,2evi_A_MA0343.1.jaspar,TBP / β-saddle,MA0343.1,NDT80 protein,0.8041768475668505,0.668113883008419,0.9265046296296297,0.6510358395741342,0.513030469417572,2evi_A_MA0343.1.jaspar.npz,False
irf,baseline,frozen,3,2evf_A_MA0343.1.jaspar,TBP / β-saddle,MA0343.1,NDT80 protein,0.7181812117167283,0.603925271309261,0.9131944444444445,0.5407144335975971,0.5584895610809326,2evf_A_MA0343.1.jaspar.npz,False
irf,baseline,frozen,3,2evj_A_MA0343.1.jaspar,TBP / β-saddle,MA0343.1,NDT80 protein,0.7980655638966709,0.6488211768802619,0.9427083333333334,0.6546497410453311,0.47504550218582153,2evj_A_MA0343.1.jaspar.npz,False
irf,baseline,frozen,3,2etw_A_MA0343.1.jaspar,TBP / β-saddle,MA0343.1,NDT80 protein,0.7966813882554157,0.5979043144537989,0.8657407407407406,0.6962474106609161,0.4588809013366699,2etw_A_MA0343.1.jaspar.npz,False
irf,baseline,frozen,3,2euz_A_MA0343.1.jaspar,TBP / β-saddle,MA0343.1,NDT80 protein,0.8052832837056485,0.6759501808728408,0.9444444444444445,0.5432913878304187,0.4895842969417572,2euz_A_MA0343.1.jaspar.npz,False
irf,baseline,frozen,3,7dcj_B_MA0486.2.jaspar,HSF,MA0486.2,Heat shock factor protein 1,0.9436156495357864,0.5799384666636045,1.0,0.9156769705472959,0.160969078540802,7dcj_B_MA0486.2.jaspar.npz,False
irf,baseline,frozen,3,7dcj_A_HSF1_HUMAN.H11MO.0.A,HSF,HSF1,Heat shock factor protein 1,0.7414646435063332,0.29882117688026183,0.984375,0.6988884032340504,0.25409141182899475,7dcj_A_HSF1_HUMAN.H11MO.0.A.npz,False
irf,baseline,frozen,3,5hdn_A_HSF1_HUMAN.H11MO.0.A,HSF,HSF1,Heat shock factor protein 1,0.4459229031810537,0.37162277660168386,0.898148148148148,0.3826219321384386,0.7508152723312378,5hdn_A_HSF1_HUMAN.H11MO.0.A.npz,False
irf,baseline,frozen,3,3wtw_C_ETS1_HUMAN.H11MO.0.A,ETS,ETS1,Runt-related transcription factor 1,0.6059563658665865,0.48,0.9066666666666666,0.5000631671570187,0.556777834892273,3wtw_C_ETS1_HUMAN.H11MO.0.A.npz,False
irf,baseline,frozen,3,4l0z_B_MA0098.3.jaspar,ETS,MA0098.3,RUNX1,0.7291229159691284,0.6455735499325673,0.9646990740740741,0.5707179912291934,0.5343904495239258,4l0z_B_MA0098.3.jaspar.npz,False
irf,baseline,frozen,3,3wtu_C_ETS1_HUMAN.H11MO.0.A,ETS,ETS1,Runt-related transcription factor 1,0.6888789785390517,0.54,0.9199999999999999,0.5149136706060315,0.5532485842704773,3wtu_C_ETS1_HUMAN.H11MO.0.A.npz,False
irf,baseline,frozen,3,3wts_C_ETS1_HUMAN.H11MO.0.A,ETS,ETS1,Runt-related transcription factor 1,0.7971107083372772,0.6,0.9500000000000002,0.5976406915439357,0.4684414863586426,3wts_C_ETS1_HUMAN.H11MO.0.A.npz,False
irf,baseline,frozen,3,3wtw_H_MA0098.3.jaspar,ETS,MA0098.3,Runt-related transcription factor 1,0.5213121064181905,0.3439507733308836,0.8767361111111112,0.4107280092060118,0.7587800025939941,3wtw_H_MA0098.3.jaspar.npz,False
irf,baseline,frozen,3,1n6j_A_MA0660.1.jaspar,MADS-box,MA0660.1,Myocyte-specific enhancer factor 2B,0.7535738058388233,0.5666554010003566,0.9075520833333334,0.7276511017608204,0.5358186960220337,1n6j_A_MA0660.1.jaspar.npz,False
irf,baseline,frozen,3,6byy_A_MA0660.1.jaspar,MADS-box,MA0660.1,MEF2 CHIMERA,0.7579776594001386,0.5851726677781739,0.96875,0.662137189137827,0.5571060180664062,6byy_A_MA0660.1.jaspar.npz,False
irf,baseline,frozen,3,6byy_D_MA0660.1.jaspar,MADS-box,MA0660.1,MEF2 CHIMERA,0.6155690786739191,0.3874225672932624,0.7864583333333334,0.5129286116786544,0.7507078051567078,6byy_D_MA0660.1.jaspar.npz,False
irf,baseline,frozen,3,1n6j_B_MEF2B_HUMAN.H11MO.0.A,MADS-box,MEF2B,Myocyte-specific enhancer factor 2B,0.6232540453784168,0.41905694150420947,0.7114512471655329,0.4692263024868768,0.6881916522979736,1n6j_B_MEF2B_HUMAN.H11MO.0.A.npz,False
irf,baseline,frozen,3,6byy_B_MA0660.1.jaspar,MADS-box,MA0660.1,MEF2 CHIMERA,0.7579777061732279,0.5851726677781739,0.96875,0.6621372017230788,0.5571059584617615,6byy_B_MA0660.1.jaspar.npz,False
irf,baseline,frozen,3,1c7u_B_MEF2A_HUMAN.H11MO.0.A,MADS-box,MEF2A,"MYOCYTE-SPECIFIC ENHANCER FACTOR 2A, C4 FORM",0.18647193850483745,0.05833333333333333,0.5452674897119342,0.0631080224182417,1.0997718572616577,1c7u_B_MEF2A_HUMAN.H11MO.0.A.npz,False
irf,baseline,frozen,3,1c7u_A_MEF2A_HUMAN.H11MO.0.A,MADS-box,MEF2A,"MYOCYTE-SPECIFIC ENHANCER FACTOR 2A, C4 FORM",0.1864719222454975,0.05833333333333333,0.5452674897119342,0.06310801764560482,1.0997717380523682,1c7u_A_MEF2A_HUMAN.H11MO.0.A.npz,False
irf,baseline,frozen,3,3kov_B_MEF2A_HUMAN.H11MO.0.A,MADS-box,MEF2A,Myocyte-specific enhancer factor 2A,0.434924144757032,0.3222222222222222,0.8893229166666666,0.23762041219836075,0.895915687084198,3kov_B_MEF2A_HUMAN.H11MO.0.A.npz,False
irf,baseline,frozen,3,3kov_I_MA0052.4.jaspar,MADS-box,MA0052.4,Myocyte-specific enhancer factor 2A,0.7234854793383015,0.48888888888888893,0.91796875,0.5488524821848894,0.4541473388671875,3kov_I_MA0052.4.jaspar.npz,False
irf,baseline,frozen,3,6byy_A_MEF2A_HUMAN.H11MO.0.A,MADS-box,MEF2A,MEF2 CHIMERA,0.631214416689343,0.42222222222222217,0.9166666666666666,0.5276294570206971,0.6857169270515442,6byy_A_MEF2A_HUMAN.H11MO.0.A.npz,False
irf,baseline,frozen,3,3iag_C_SUH_MOUSE.H11MO.0.A,CSL/RBPJ,SUH,Recombining binding protein suppressor of hairless,0.7327953857020475,0.5375,0.953125,0.6213986363542126,0.37365517020225525,3iag_C_SUH_MOUSE.H11MO.0.A.npz,False
irf,baseline,frozen,3,6wqu_C_SUH_MOUSE.H11MO.0.A,CSL/RBPJ,SUH,Recombining binding protein suppressor of hairless,0.7789194004362798,0.6124999999999999,0.96875,0.5956128773361693,0.4546571969985962,6wqu_C_SUH_MOUSE.H11MO.0.A.npz,False
irf,baseline,frozen,3,6dks_G_SUH_MOUSE.H11MO.0.A,CSL/RBPJ,SUH,Recombining binding protein suppressor of hairless,0.656619812361896,0.6125,0.9375,0.46002651018285545,0.5843043923377991,6dks_G_SUH_MOUSE.H11MO.0.A.npz,False
irf,baseline,frozen,3,6dks_C_SUH_MOUSE.H11MO.0.A,CSL/RBPJ,SUH,Recombining binding protein suppressor of hairless,0.7475079576543067,0.5874999999999999,0.9635416666666666,0.46466864287678483,0.512366771697998,6dks_C_SUH_MOUSE.H11MO.0.A.npz,False
irf,baseline,frozen,3,3v79_C_MA1116.1.jaspar,CSL/RBPJ,MA1116.1,Neurogenic locus notch homolog protein 1,0.650119932324742,0.3685854122563142,0.9479166666666666,0.7123587761533995,0.533566951751709,3v79_C_MA1116.1.jaspar.npz,False
irf,baseline,frozen,3,1srs_B_SRF_HUMAN.H11MO.0.A,MADS-box,SRF,PROTEIN (SERUM RESPONSE FACTOR (SRF)),0.6955477571622892,0.5604464603697592,0.9046296296296297,0.5630153855265042,0.5383923053741455,1srs_B_SRF_HUMAN.H11MO.0.A.npz,False
irf,baseline,frozen,3,1srs_A_SRF_HUMAN.H11MO.0.A,MADS-box,SRF,PROTEIN (SERUM RESPONSE FACTOR (SRF)),0.6955477463250811,0.5604464603697592,0.9046296296296297,0.5630153803603457,0.5383923053741455,1srs_A_SRF_HUMAN.H11MO.0.A.npz,False
irf,baseline,frozen,3,1ram_A_TF65_MOUSE.H11MO.0.A,Rel/NF-κB (RHD),TF65,PROTEIN (TRANSCRIPTION FACTOR NF-KB P65),0.467770599812502,0.4400000000000001,0.8866666666666667,0.21843023189470925,0.875194251537323,1ram_A_TF65_MOUSE.H11MO.0.A.npz,False
irf,baseline,frozen,3,1vkx_A_TF65_MOUSE.H11MO.0.A,Rel/NF-κB (RHD),TF65,PROTEIN (NF-KAPPA B P65 SUBUNIT),0.8575071804691106,0.7399999999999999,0.9733333333333333,0.6578190333033838,0.34492331743240356,1vkx_A_TF65_MOUSE.H11MO.0.A.npz,False
irf,baseline,frozen,3,2i9t_A_TF65_MOUSE.H11MO.0.A,Rel/NF-κB (RHD),TF65,Transcription factor p65,0.8903908773558215,0.67,0.9966666666666667,0.6713005134325251,0.3983454406261444,2i9t_A_TF65_MOUSE.H11MO.0.A.npz,False
irf,baseline,frozen,3,3gut_E_MA0107.1.jaspar,Rel/NF-κB (RHD),MA0107.1,Transcription factor p65,0.695201219728915,0.666607359247326,0.9566666666666667,0.6587524382127681,0.5087059140205383,3gut_E_MA0107.1.jaspar.npz,False
irf,baseline,frozen,3,1ram_B_TF65_MOUSE.H11MO.0.A,Rel/NF-κB (RHD),TF65,PROTEIN (TRANSCRIPTION FACTOR NF-KB P65),0.46777055657585154,0.4400000000000001,0.8866666666666667,0.21843012687961405,0.8751941919326782,1ram_B_TF65_MOUSE.H11MO.0.A.npz,False
irf,baseline,frozen,3,7jm4_H_MA1419.1.jaspar,IRF,MA1419.1,Interferon regulatory factor 4,0.7140453533153049,0.64,0.9045138888888888,0.6158925553199499,0.5837035775184631,7jm4_H_MA1419.1.jaspar.npz,True
irf,baseline,frozen,3,7jm4_A_MA1419.1.jaspar,IRF,MA1419.1,Interferon regulatory factor 4,0.7672153955325485,0.6799999999999999,0.8975694444444445,0.6100367085867964,0.5950970649719238,7jm4_A_MA1419.1.jaspar.npz,True
irf,baseline,frozen,3,7jm4_G_MA1419.1.jaspar,IRF,MA1419.1,Interferon regulatory factor 4,0.7140453729429282,0.64,0.9045138888888888,0.6158925672939792,0.5837035179138184,7jm4_G_MA1419.1.jaspar.npz,True
irf,baseline,frozen,3,7jm4_B_MA1419.1.jaspar,IRF,MA1419.1,Interferon regulatory factor 4,0.7672154106199741,0.6799999999999999,0.8975694444444445,0.6100367218389727,0.595097005367279,7jm4_B_MA1419.1.jaspar.npz,True
irf,baseline,frozen,3,2ady_A_MA0106.3.jaspar,p53-like,MA0106.3,Cellular tumor antigen p53,0.7784412309993058,0.5700000000000001,0.9223356009070297,0.5440172746758234,0.4809330105781555,2ady_A_MA0106.3.jaspar.npz,False
irf,baseline,frozen,3,3q05_B_P53_HUMAN.H11MO.0.A,p53-like,P53,Cellular tumor antigen p53,0.8094434546423145,0.5349999999999999,0.9343171296296298,0.4879298638375934,0.4693757891654968,3q05_B_P53_HUMAN.H11MO.0.A.npz,False
irf,baseline,frozen,3,6fj5_C_P53_HUMAN.H11MO.0.A,p53-like,P53,Cellular tumor antigen p53,0.36740678127389403,0.23999999999999994,0.6182002314814815,0.15276687134683115,0.9899036288261414,6fj5_C_P53_HUMAN.H11MO.0.A.npz,False
irf,baseline,frozen,3,6fj5_D_P53_HUMAN.H11MO.0.A,p53-like,P53,Cellular tumor antigen p53,0.3674067640968133,0.23999999999999994,0.6182002314814815,0.15276687432312636,0.9899037480354309,6fj5_D_P53_HUMAN.H11MO.0.A.npz,False
irf,baseline,frozen,3,6fj5_A_P53_HUMAN.H11MO.0.A,p53-like,P53,Cellular tumor antigen p53,0.367406738398131,0.23999999999999994,0.6182002314814815,0.15276686093047437,0.9899038076400757,6fj5_A_P53_HUMAN.H11MO.0.A.npz,False
irf,baseline,frozen,3,6vge_A_ERG_HUMAN.H11MO.0.A,ETS,ERG,Transcriptional regulator ERG,0.5516003948222432,0.4423487588982434,0.8329166666666666,0.5171343076683087,0.4963582754135132,6vge_A_ERG_HUMAN.H11MO.0.A.npz,False
irf,baseline,frozen,3,6vgg_A_ERG_HUMAN.H11MO.0.A,ETS,ERG,Transcriptional regulator ERG,0.5675223498708672,0.45345987000935434,0.859375,0.5161070963527865,0.5420401692390442,6vgg_A_ERG_HUMAN.H11MO.0.A.npz,False
irf,baseline,frozen,3,6vg2_D_FLI1_HUMAN.H11MO.0.A,ETS,FLI1,Friend leukemia integration 1 transcription factor,0.6903704482441148,0.458113883008419,0.9351851851851851,0.5485765758567619,0.4591331481933594,6vg2_D_FLI1_HUMAN.H11MO.0.A.npz,False
irf,baseline,frozen,3,6vg2_A_FLI1_HUMAN.H11MO.0.A,ETS,FLI1,Friend leukemia integration 1 transcription factor,0.6003039629431441,0.3484282358403492,0.8796296296296298,0.5229122631427243,0.5951038599014282,6vg2_A_FLI1_HUMAN.H11MO.0.A.npz,False
irf,baseline,frozen,3,6vg8_A_FLI1_HUMAN.H11MO.0.A,ETS,FLI1,Friend leukemia integration 1 transcription factor,0.7577894593899449,0.5887425886722794,0.9537037037037037,0.5232454496625883,0.45931658148765564,6vg8_A_FLI1_HUMAN.H11MO.0.A.npz,False
irf,baseline,frozen,3,6lbi_L_FOXO1_HUMAN.H11MO.0.A,Forkhead,FOXO1,Forkhead box protein O1,0.9279507739995712,0.6857142857142857,1.0,0.5825988925969934,0.3284010887145996,6lbi_L_FOXO1_HUMAN.H11MO.0.A.npz,False
irf,baseline,frozen,3,6lbi_K_FOXO1_HUMAN.H11MO.0.A,Forkhead,FOXO1,Forkhead box protein O1,0.9279507761283085,0.6857142857142857,1.0,0.5825988924286475,0.3284010887145996,6lbi_K_FOXO1_HUMAN.H11MO.0.A.npz,False
irf,baseline,frozen,3,6lbi_D_FOXO1_HUMAN.H11MO.0.A,Forkhead,FOXO1,Forkhead box protein O1,0.9127243170761986,0.6142857142857142,1.0,0.5795600870214279,0.3807242810726166,6lbi_D_FOXO1_HUMAN.H11MO.0.A.npz,False
irf,baseline,frozen,3,3coa_C_FOXO1_HUMAN.H11MO.0.A,Forkhead,FOXO1,Forkhead box protein O1,0.9059876175181542,0.6571428571428573,1.0,0.6294939571145042,0.29761484265327454,3coa_C_FOXO1_HUMAN.H11MO.0.A.npz,False
irf,baseline,frozen,3,6lbi_C_FOXO1_HUMAN.H11MO.0.A,Forkhead,FOXO1,Forkhead box protein O1,0.9127242460295905,0.6142857142857142,1.0,0.5795600688304118,0.3807242810726166,6lbi_C_FOXO1_HUMAN.H11MO.0.A.npz,False
irf,baseline,frozen,3,1pzu_H_NFAC2_HUMAN.H11MO.0.B,Rel/NF-κB (RHD),NFAC2,"Nuclear factor of activated T-cells, cytoplasmic 2",0.957556264125742,0.7287455509624939,1.0,0.9134044406737175,0.30249056220054626,1pzu_H_NFAC2_HUMAN.H11MO.0.B.npz,False
irf,baseline,frozen,3,1pzu_L_MA0152.1.jaspar,Rel/NF-κB (RHD),MA0152.1,"Nuclear factor of activated T-cells, cytoplasmic 2",0.995693588629365,0.6147410085959293,1.0,0.7904561433689081,0.16546474397182465,1pzu_L_MA0152.1.jaspar.npz,False
irf,baseline,frozen,3,5lty_K_CDX2_HUMAN.H11MO.0.A,Homeodomain,CDX2,Homeobox protein CDX-2,0.48577214060986246,0.51646716637129,0.7485532407407408,0.39203356333442785,0.6623901724815369,5lty_K_CDX2_HUMAN.H11MO.0.A.npz,False
irf,baseline,frozen,3,5lty_M_MA0465.2.jaspar,Homeodomain,MA0465.2,Homeobox protein CDX-2,0.5702432133257389,0.7,0.72,0.37257777454241126,0.7779407501220703,5lty_M_MA0465.2.jaspar.npz,False
irf,baseline,frozen,3,5vpf_B_JUND_HUMAN.H11MO.0.A,bZIP,JUND,Protein fosB,0.7718362858415477,0.5404103502027611,0.9282407407407408,0.6400354925901628,0.5221242904663086,5vpf_B_JUND_HUMAN.H11MO.0.A.npz,False
irf,baseline,frozen,3,5yef_B_MA1930.1.jaspar,C2H2 zinc finger,MA1930.1,Transcriptional repressor CTCF,0.6583383221036961,0.6333333333333333,0.8397041420118342,0.5162463267082451,0.5705285668373108,5yef_B_MA1930.1.jaspar.npz,False
irf,baseline,frozen,3,5und_A_MA1930.1.jaspar,C2H2 zinc finger,MA1930.1,Transcriptional repressor CTCF,0.4635137521533761,0.348,0.7670802889056857,0.5180600655339574,0.6211525797843933,5und_A_MA1930.1.jaspar.npz,False
irf,baseline,frozen,3,5yef_J_CTCF_HUMAN.H11MO.0.A,C2H2 zinc finger,CTCF,Transcriptional repressor CTCF,0.8072035988942454,0.6652567401512762,0.9346064814814815,0.5951979829866343,0.4985405504703522,5yef_J_CTCF_HUMAN.H11MO.0.A.npz,False
irf,baseline,frozen,3,5und_B_MA1930.1.jaspar,C2H2 zinc finger,MA1930.1,Transcriptional repressor CTCF,0.4685160751662055,0.3521739130434782,0.8100890683070613,0.5107800347960582,0.665458083152771,5und_B_MA1930.1.jaspar.npz,False
irf,baseline,frozen,3,5yef_G_MA1930.1.jaspar,C2H2 zinc finger,MA1930.1,Transcriptional repressor CTCF,0.6595036657850465,0.5611111111111112,0.8079092702169625,0.47764073011282765,0.5446986556053162,5yef_G_MA1930.1.jaspar.npz,False
irf,baseline,frozen,3,2wty_B_MA0117.2.jaspar,bZIP,MA0117.2,TRANSCRIPTION FACTOR MAFB,0.3642187804322351,0.2862439361864103,0.8012329931972789,0.4400424516359369,0.8018253445625305,2wty_B_MA0117.2.jaspar.npz,False
irf,baseline,frozen,3,2wty_A_MA0117.2.jaspar,bZIP,MA0117.2,TRANSCRIPTION FACTOR MAFB,0.3642187634990974,0.2862439361864103,0.8012329931972789,0.44004243514352165,0.8018254637718201,2wty_A_MA0117.2.jaspar.npz,False
irf,baseline,frozen,3,6x6e_B_MA0113.3.jaspar,Nuclear receptor (Zn),MA0113.3,Glucocorticoid receptor,0.39995720009319485,0.25549703546891167,0.8688271604938271,0.5254665794256314,0.609594464302063,6x6e_B_MA0113.3.jaspar.npz,False
irf,baseline,frozen,3,6x6e_A_GCR_HUMAN.H11MO.0.A,Nuclear receptor (Zn),GCR,Glucocorticoid receptor,0.6281164905832459,0.46666666666666673,0.9583333333333334,0.3619014322003807,0.5013949275016785,6x6e_A_GCR_HUMAN.H11MO.0.A.npz,False
irf,baseline,frozen,3,5emq_B_GCR_HUMAN.H11MO.0.A,Nuclear receptor (Zn),GCR,Glucocorticoid receptor,0.705724458124799,0.5883772233983161,0.9716666666666667,0.46726850420909727,0.4396649897098541,5emq_B_GCR_HUMAN.H11MO.0.A.npz,False
irf,baseline,frozen,3,5emp_B_MA0113.3.jaspar,Nuclear receptor (Zn),MA0113.3,Glucocorticoid receptor,0.4892748879113545,0.3944151844011225,0.8770576131687243,0.6719840479130429,0.5482673645019531,5emp_B_MA0113.3.jaspar.npz,False
irf,baseline,frozen,3,5emp_A_GCR_HUMAN.H11MO.0.A,Nuclear receptor (Zn),GCR,Glucocorticoid receptor,0.6955814784547935,0.5764863581553684,0.9816666666666668,0.4420117943449723,0.4691255986690521,5emp_A_GCR_HUMAN.H11MO.0.A.npz,False
irf,baseline,frozen,3,1le8_B_MA0328.2.jaspar,Homeodomain,MA0328.2,HAP1,0.7028191536446684,0.5319669374157091,0.912962962962963,0.5593376593787109,0.5796087384223938,1le8_B_MA0328.2.jaspar.npz,False
irf,baseline,frozen,3,6fbr_B_RXRA_HUMAN.H11MO.0.A,Nuclear receptor (Zn),RXRA,Retinoic acid receptor RXR-alpha,0.7598651039879769,0.7111111111111111,0.9441666666666667,0.3863365661547036,0.6139295101165771,6fbr_B_RXRA_HUMAN.H11MO.0.A.npz,False
irf,baseline,frozen,3,4cn3_D_RXRA_HUMAN.H11MO.0.A,Nuclear receptor (Zn),RXRA,RETINOIC ACID RECEPTOR RXR-ALPHA,0.7475134435161535,0.6333333333333333,0.9525,0.3827736690544621,0.6177961230278015,4cn3_D_RXRA_HUMAN.H11MO.0.A.npz,False
irf,baseline,frozen,3,4cn3_C_MA0065.1.jaspar,Nuclear receptor (Zn),MA0065.1,RETINOIC ACID RECEPTOR RXR-ALPHA,0.6359627530951651,0.5928390740535313,0.891156462585034,0.5705414799859341,0.5785388350486755,4cn3_C_MA0065.1.jaspar.npz,False
irf,baseline,frozen,3,6fbq_A_MA0065.1.jaspar,Nuclear receptor (Zn),MA0065.1,Retinoic acid receptor RXR-alpha,0.6953665636969423,0.615819218917426,0.9268707482993198,0.7208833788177185,0.49837082624435425,6fbq_A_MA0065.1.jaspar.npz,False
irf,baseline,frozen,3,1r0n_A_MA0115.1.jaspar,Nuclear receptor (Zn),MA0115.1,Retinoic acid receptor RXR-alpha,0.5216673530909853,0.48875922503724856,0.8495370370370371,0.5391448037471006,0.7791312336921692,1r0n_A_MA0115.1.jaspar.npz,False
irf,baseline,frozen,3,2erg_B_MA0324.1.jaspar,Zn2Cys6 cluster,MA0324.1,Regulatory protein LEU3,0.6023758660965541,0.5663127727555801,0.8065003779289494,0.6247952806652334,0.7010154724121094,2erg_B_MA0324.1.jaspar.npz,False
irf,baseline,frozen,3,2erg_A_MA0324.1.jaspar,Zn2Cys6 cluster,MA0324.1,Regulatory protein LEU3,0.6023758701026963,0.5663127727555801,0.8065003779289494,0.6247952489268218,0.7010154724121094,2erg_A_MA0324.1.jaspar.npz,False
irf,baseline,frozen,3,7oh9_K_MA0386.1.jaspar,TBP / β-saddle,MA0386.1,Histone H3.2,0.6181102196153786,0.22857142857142856,1.0,0.6106904489367562,0.8020581603050232,7oh9_K_MA0386.1.jaspar.npz,False
irf,baseline,frozen,3,4r2d_A_MA0162.4.jaspar,C2H2 zinc finger,MA0162.4,Early growth response protein 1,0.3946281200274825,0.19999999999999998,0.671875,0.45870456931409825,0.7358328104019165,4r2d_A_MA0162.4.jaspar.npz,False
irf,baseline,frozen,3,1a1j_A_MA0162.1.jaspar,C2H2 zinc finger,MA0162.1,PROTEIN (RADR ZIF268 ZINC FINGER PEPTIDE),0.4986825041472912,0.3214189409289061,0.6516203703703703,0.40639858305653853,0.813245952129364,1a1j_A_MA0162.1.jaspar.npz,False
irf,baseline,frozen,3,4x9j_A_MA0162.4.jaspar,C2H2 zinc finger,MA0162.4,Early growth response protein 1,0.437724476121366,0.24,0.6809895833333334,0.45609421328499267,0.7089882493019104,4x9j_A_MA0162.4.jaspar.npz,False
irf,baseline,frozen,3,1a1i_A_MA0162.1.jaspar,C2H2 zinc finger,MA0162.1,RADR ZIF268 ZINC FINGER PEPTIDE,0.4537013761291746,0.2779312475961852,0.6615646258503401,0.4451963220780756,0.7843921184539795,1a1i_A_MA0162.1.jaspar.npz,False
irf,baseline,frozen,3,1a1g_A_MA0162.1.jaspar,C2H2 zinc finger,MA0162.1,DSNR ZINC FINGER PEPTIDE,0.4717346165329218,0.39777125476364256,0.6973379629629629,0.4796883688121937,0.7550147175788879,1a1g_A_MA0162.1.jaspar.npz,False
irf,baseline,frozen,3,1gu4_A_MA0466.3.jaspar,bZIP,MA0466.3,CAAT/ENHANCER BINDING PROTEIN BETA,0.5496439347237659,0.4366043927577174,0.75390625,0.5586739505045092,0.6815710067749023,1gu4_A_MA0466.3.jaspar.npz,False
irf,baseline,frozen,3,1gu5_A_MA0466.3.jaspar,bZIP,MA0466.3,CAAT/ENHANCER BINDING PROTEIN BETA,0.4616928200315063,0.34448695481280517,0.7565104166666666,0.4467678068578893,0.7514431476593018,1gu5_A_MA0466.3.jaspar.npz,False
