tf,arm,dna,entry,family,motif,tf_name,n_seeds,mean_pearsonr,mean_spearmanr,mean_auroc,mean_ic_weighted_pcc,mean_mae
hsf,augmented,frozen,3wtu_C_ETS1_HUMAN.H11MO.0.A.npz,ETS,ETS1,Runt-related transcription factor 1,5,0.7376848038076422,0.47000000000000003,0.9273333333333333,0.5621377641548694,0.5010718047618866
hsf,augmented,frozen,3wts_C_ETS1_HUMAN.H11MO.0.A.npz,ETS,ETS1,Runt-related transcription factor 1,5,0.7487209725496359,0.484,0.932,0.5628317080971768,0.49635506272315977
hsf,augmented,frozen,3wtw_H_MA0098.3.jaspar.npz,ETS,MA0098.3,Runt-related transcription factor 1,5,0.6367694210460468,0.4996262180105468,0.9158564814814815,0.5166528487274423,0.6736215710639953
hsf,augmented,frozen,1n6j_A_MA0660.1.jaspar.npz,MADS-box,MA0660.1,Myocyte-specific enhancer factor 2B,5,0.7376217701192946,0.6653056604570752,0.9596354166666666,0.6765863231942093,0.5458176076412201
hsf,augmented,frozen,6byy_A_MA0660.1.jaspar.npz,MADS-box,MA0660.1,MEF2 CHIMERA,5,0.8258300090726051,0.7133743309165586,0.9609375,0.7308496946176533,0.46949756145477295
hsf,augmented,frozen,6byy_D_MA0660.1.jaspar.npz,MADS-box,MA0660.1,MEF2 CHIMERA,5,0.8110017818191813,0.5431631796114829,0.7994791666666666,0.6178918507423972,0.4507387101650238
hsf,augmented,frozen,1n6j_B_MEF2B_HUMAN.H11MO.0.A.npz,MADS-box,MEF2B,Myocyte-specific enhancer factor 2B,5,0.5816769714059774,0.5407323861838728,0.7626984126984128,0.41082649377111,0.7143888950347901
hsf,augmented,frozen,6byy_B_MA0660.1.jaspar.npz,MADS-box,MA0660.1,MEF2 CHIMERA,5,0.8258300262917248,0.7133743309165586,0.9609375,0.730849700821883,0.4694975554943085
hsf,augmented,frozen,1c7u_B_MEF2A_HUMAN.H11MO.0.A.npz,MADS-box,MEF2A,"MYOCYTE-SPECIFIC ENHANCER FACTOR 2A, C4 FORM",5,0.19491740897647108,0.15833333333333333,0.5868312757201647,0.14666500945065636,0.9933167338371277
hsf,augmented,frozen,1c7u_A_MEF2A_HUMAN.H11MO.0.A.npz,MADS-box,MEF2A,"MYOCYTE-SPECIFIC ENHANCER FACTOR 2A, C4 FORM",5,0.19491742756217717,0.15833333333333333,0.5868312757201647,0.14666501598685866,0.9933167219161987
hsf,augmented,frozen,3kov_B_MEF2A_HUMAN.H11MO.0.A.npz,MADS-box,MEF2A,Myocyte-specific enhancer factor 2A,5,0.5763150577743847,0.5244444444444445,0.9151041666666666,0.42226268486261975,0.6977166652679443
hsf,augmented,frozen,3kov_I_MA0052.4.jaspar.npz,MADS-box,MA0052.4,Myocyte-specific enhancer factor 2A,5,0.7557384184807436,0.5822222222222222,0.940625,0.5495522824685224,0.498164439201355
hsf,augmented,frozen,6byy_A_MEF2A_HUMAN.H11MO.0.A.npz,MADS-box,MEF2A,MEF2 CHIMERA,5,0.7099696642719209,0.6333333333333333,0.9190104166666666,0.5422039838426571,0.6190065860748291
hsf,augmented,frozen,3iag_C_SUH_MOUSE.H11MO.0.A.npz,CSL/RBPJ,SUH,Recombining binding protein suppressor of hairless,5,0.7766271833676001,0.5,0.965625,0.6303109364269506,0.29647735357284544
hsf,augmented,frozen,6wqu_C_SUH_MOUSE.H11MO.0.A.npz,CSL/RBPJ,SUH,Recombining binding protein suppressor of hairless,5,0.7533001967931341,0.5149999999999999,0.9677083333333334,0.6162986191736914,0.3570768892765045
hsf,augmented,frozen,6dks_G_SUH_MOUSE.H11MO.0.A.npz,CSL/RBPJ,SUH,Recombining binding protein suppressor of hairless,5,0.7073896812391467,0.475,0.9583333333333333,0.47395121007202173,0.4704900622367859
hsf,augmented,frozen,6dks_C_SUH_MOUSE.H11MO.0.A.npz,CSL/RBPJ,SUH,Recombining binding protein suppressor of hairless,5,0.7144643314662972,0.5149999999999999,0.9385416666666666,0.5371727414666124,0.46270459294319155
hsf,augmented,frozen,3v79_C_MA1116.1.jaspar.npz,CSL/RBPJ,MA1116.1,Neurogenic locus notch homolog protein 1,5,0.7288909874740057,0.43118594549678824,0.9770833333333334,0.7478081614527365,0.47773813009262084
hsf,augmented,frozen,1srs_B_SRF_HUMAN.H11MO.0.A.npz,MADS-box,SRF,PROTEIN (SERUM RESPONSE FACTOR (SRF)),5,0.7450583043190735,0.5907654506964197,0.9010555555555555,0.5438726634118511,0.5344498574733734
hsf,augmented,frozen,1srs_A_SRF_HUMAN.H11MO.0.A.npz,MADS-box,SRF,PROTEIN (SERUM RESPONSE FACTOR (SRF)),5,0.7450582931484943,0.5907654506964197,0.9010555555555555,0.5438726074616829,0.5344498515129089
hsf,augmented,frozen,1ram_A_TF65_MOUSE.H11MO.0.A.npz,Rel/NF-κB (RHD),TF65,PROTEIN (TRANSCRIPTION FACTOR NF-KB P65),5,0.44286221917485813,0.46799999999999997,0.7766666666666667,0.30795585143724113,0.9154326796531678
hsf,augmented,frozen,1vkx_A_TF65_MOUSE.H11MO.0.A.npz,Rel/NF-κB (RHD),TF65,PROTEIN (NF-KAPPA B P65 SUBUNIT),5,0.6674796799523757,0.44400000000000006,0.9126666666666667,0.5449428686407027,0.5284791409969329
hsf,augmented,frozen,2i9t_A_TF65_MOUSE.H11MO.0.A.npz,Rel/NF-κB (RHD),TF65,Transcription factor p65,5,0.8451079782185117,0.542,0.982,0.6291719693516965,0.42797206044197084
hsf,augmented,frozen,3gut_E_MA0107.1.jaspar.npz,Rel/NF-κB (RHD),MA0107.1,Transcription factor p65,5,0.8076007407344878,0.6101191017914107,0.9626666666666667,0.7655342889108242,0.37047067284584045
hsf,augmented,frozen,1ram_B_TF65_MOUSE.H11MO.0.A.npz,Rel/NF-κB (RHD),TF65,PROTEIN (TRANSCRIPTION FACTOR NF-KB P65),5,0.4428622169769369,0.46799999999999997,0.7766666666666667,0.3079558487607829,0.9154326319694519
hsf,augmented,frozen,7jm4_H_MA1419.1.jaspar.npz,IRF,MA1419.1,Interferon regulatory factor 4,5,0.7073490422744362,0.5599999999999999,0.8942129629629629,0.7569571697569286,0.5901851236820221
hsf,augmented,frozen,7jm4_A_MA1419.1.jaspar.npz,IRF,MA1419.1,Interferon regulatory factor 4,5,0.7311329768272117,0.55,0.9185185185185187,0.7632535613679959,0.5596491813659668
hsf,augmented,frozen,7jm4_G_MA1419.1.jaspar.npz,IRF,MA1419.1,Interferon regulatory factor 4,5,0.7073490691430926,0.5599999999999999,0.8942129629629629,0.7569572012639425,0.5901851177215576
hsf,augmented,frozen,7jm4_B_MA1419.1.jaspar.npz,IRF,MA1419.1,Interferon regulatory factor 4,5,0.7311329875933006,0.55,0.9185185185185187,0.7632535752946711,0.5596491873264313
hsf,augmented,frozen,2ady_A_MA0106.3.jaspar.npz,p53-like,MA0106.3,Cellular tumor antigen p53,5,0.7290334231344241,0.506,0.9326530612244899,0.5082908498680787,0.49632808566093445
hsf,augmented,frozen,3q05_B_P53_HUMAN.H11MO.0.A.npz,p53-like,P53,Cellular tumor antigen p53,5,0.7359618927707198,0.544,0.9213831018518519,0.46052407701866455,0.5219672381877899
hsf,augmented,frozen,6fj5_C_P53_HUMAN.H11MO.0.A.npz,p53-like,P53,Cellular tumor antigen p53,5,0.36105965484555785,0.19599999999999998,0.678443287037037,0.09742004629707385,0.9364497065544128
hsf,augmented,frozen,6fj5_D_P53_HUMAN.H11MO.0.A.npz,p53-like,P53,Cellular tumor antigen p53,5,0.3610596476700084,0.19599999999999998,0.678443287037037,0.09742004595618518,0.9364497303962708
hsf,augmented,frozen,6fj5_A_P53_HUMAN.H11MO.0.A.npz,p53-like,P53,Cellular tumor antigen p53,5,0.3610596561543571,0.19599999999999998,0.678443287037037,0.0974200483984136,0.9364497065544128
hsf,augmented,frozen,6vge_A_ERG_HUMAN.H11MO.0.A.npz,ETS,ERG,Transcriptional regulator ERG,5,0.43030864665116597,0.41610122934081695,0.8097083333333334,0.44854111501593585,0.7291694641113281
hsf,augmented,frozen,6vgg_A_ERG_HUMAN.H11MO.0.A.npz,ETS,ERG,Transcriptional regulator ERG,5,0.4016181379246214,0.4109663936449571,0.7816666666666667,0.39420881639429195,0.7746919155120849
hsf,augmented,frozen,6vg2_D_FLI1_HUMAN.H11MO.0.A.npz,ETS,FLI1,Friend leukemia integration 1 transcription factor,5,0.6906397121065917,0.47013879257199875,0.9111111111111112,0.5288154309475498,0.5047582447528839
hsf,augmented,frozen,6vg2_A_FLI1_HUMAN.H11MO.0.A.npz,ETS,FLI1,Friend leukemia integration 1 transcription factor,5,0.5988908465156176,0.39680545923866534,0.8648148148148149,0.4915098952938969,0.6204092502593994
hsf,augmented,frozen,6vg8_A_FLI1_HUMAN.H11MO.0.A.npz,ETS,FLI1,Friend leukemia integration 1 transcription factor,5,0.6650756014045328,0.6013546879604198,0.8944444444444445,0.5571576905070698,0.61546710729599
hsf,augmented,frozen,6lbi_L_FOXO1_HUMAN.H11MO.0.A.npz,Forkhead,FOXO1,Forkhead box protein O1,5,0.828943351190957,0.5514285714285714,0.9791666666666667,0.5300379751388501,0.40951714515686033
hsf,augmented,frozen,6lbi_K_FOXO1_HUMAN.H11MO.0.A.npz,Forkhead,FOXO1,Forkhead box protein O1,5,0.8289433449244867,0.5514285714285714,0.9791666666666667,0.5300379712659051,0.40951714515686033
hsf,augmented,frozen,6lbi_D_FOXO1_HUMAN.H11MO.0.A.npz,Forkhead,FOXO1,Forkhead box protein O1,5,0.8166072953086289,0.5428571428571429,0.9844999999999999,0.5106896841419156,0.4206377148628235
hsf,augmented,frozen,3coa_C_FOXO1_HUMAN.H11MO.0.A.npz,Forkhead,FOXO1,Forkhead box protein O1,5,0.7263221455837733,0.5057142857142857,0.9553333333333333,0.5873614688651349,0.45884459614753725
hsf,augmented,frozen,6lbi_C_FOXO1_HUMAN.H11MO.0.A.npz,Forkhead,FOXO1,Forkhead box protein O1,5,0.8166072832978936,0.5428571428571429,0.9844999999999999,0.5106896875227358,0.420637708902359
hsf,augmented,frozen,1pzu_H_NFAC2_HUMAN.H11MO.0.B.npz,Rel/NF-κB (RHD),NFAC2,"Nuclear factor of activated T-cells, cytoplasmic 2",5,0.6322680451402751,0.48935158816268987,0.965625,0.720897002474769,0.5589097321033478
hsf,augmented,frozen,1pzu_L_MA0152.1.jaspar.npz,Rel/NF-κB (RHD),MA0152.1,"Nuclear factor of activated T-cells, cytoplasmic 2",5,0.8026962800630523,0.5400907508189681,0.9854166666666668,0.6754389763213833,0.3856497764587402
hsf,augmented,frozen,5lty_K_CDX2_HUMAN.H11MO.0.A.npz,Homeodomain,CDX2,Homeobox protein CDX-2,5,0.5370409383547006,0.4686043385161322,0.7986689814814814,0.4885496968993522,0.5588563442230224
hsf,augmented,frozen,5lty_M_MA0465.2.jaspar.npz,Homeodomain,MA0465.2,Homeobox protein CDX-2,5,0.8024475408624857,0.648,0.952,0.6282746269603701,0.4482038736343384
hsf,augmented,frozen,5vpf_B_JUND_HUMAN.H11MO.0.A.npz,bZIP,JUND,Protein fosB,5,0.8061428620221301,0.566060629466471,0.899074074074074,0.663231332084648,0.4883838653564453
hsf,augmented,frozen,5yef_B_MA1930.1.jaspar.npz,C2H2 zinc finger,MA1930.1,Transcriptional repressor CTCF,5,0.5535789891530941,0.4444444444444445,0.855715976331361,0.4717946888411844,0.6435529351234436
hsf,augmented,frozen,5und_A_MA1930.1.jaspar.npz,C2H2 zinc finger,MA1930.1,Transcriptional repressor CTCF,5,0.37453853033535417,0.2488,0.7420298983791047,0.44408670597667477,0.6392518281936646
hsf,augmented,frozen,5yef_J_CTCF_HUMAN.H11MO.0.A.npz,C2H2 zinc finger,CTCF,Transcriptional repressor CTCF,5,0.6413289056021831,0.5084804308794867,0.8859953703703705,0.48769571944826123,0.6170244574546814
hsf,augmented,frozen,5und_B_MA1930.1.jaspar.npz,C2H2 zinc finger,MA1930.1,Transcriptional repressor CTCF,5,0.4669658158607174,0.3269565217391304,0.8095219787261309,0.4965670703682428,0.642071795463562
hsf,augmented,frozen,5yef_G_MA1930.1.jaspar.npz,C2H2 zinc finger,MA1930.1,Transcriptional repressor CTCF,5,0.45791908510016377,0.3466666666666666,0.7755542406311637,0.41891798544937264,0.698408019542694
hsf,augmented,frozen,2wty_B_MA0117.2.jaspar.npz,bZIP,MA0117.2,TRANSCRIPTION FACTOR MAFB,5,0.5801301690937676,0.407767067713377,0.8626275510204081,0.5928538465718582,0.6451390147209167
hsf,augmented,frozen,2wty_A_MA0117.2.jaspar.npz,bZIP,MA0117.2,TRANSCRIPTION FACTOR MAFB,5,0.5801301679719473,0.407767067713377,0.8626275510204081,0.5928538525761254,0.6451390027999878
hsf,augmented,frozen,6x6e_B_MA0113.3.jaspar.npz,Nuclear receptor (Zn),MA0113.3,Glucocorticoid receptor,5,0.5210208086839218,0.3665964425626941,0.9190329218106996,0.6132846967254455,0.6045535922050476
hsf,augmented,frozen,6x6e_A_GCR_HUMAN.H11MO.0.A.npz,Nuclear receptor (Zn),GCR,Glucocorticoid receptor,5,0.549306915635243,0.4038021354627087,0.9096666666666667,0.412606641329263,0.5532364845275879
hsf,augmented,frozen,5emq_B_GCR_HUMAN.H11MO.0.A.npz,Nuclear receptor (Zn),GCR,Glucocorticoid receptor,5,0.5950660973632088,0.4600721234045193,0.8998333333333333,0.48583926496499,0.5401408970355988
hsf,augmented,frozen,5emp_B_MA0113.3.jaspar.npz,Nuclear receptor (Zn),MA0113.3,Glucocorticoid receptor,5,0.7478959155665266,0.5778215907892484,0.9546296296296296,0.7435741717129403,0.48694705963134766
hsf,augmented,frozen,5emp_A_GCR_HUMAN.H11MO.0.A.npz,Nuclear receptor (Zn),GCR,Glucocorticoid receptor,5,0.5934662853202705,0.44769300070565643,0.906,0.471195052984974,0.5374243140220643
hsf,augmented,frozen,1le8_B_MA0328.2.jaspar.npz,Homeodomain,MA0328.2,HAP1,5,0.6972224746150459,0.6078045231856765,0.8272592592592594,0.4692954019270397,0.7247963666915893
hsf,augmented,frozen,6fbr_B_RXRA_HUMAN.H11MO.0.A.npz,Nuclear receptor (Zn),RXRA,Retinoic acid receptor RXR-alpha,5,0.6561315508310347,0.6088888888888888,0.9050833333333334,0.3138504550636214,0.7250839710235596
hsf,augmented,frozen,4cn3_D_RXRA_HUMAN.H11MO.0.A.npz,Nuclear receptor (Zn),RXRA,RETINOIC ACID RECEPTOR RXR-ALPHA,5,0.6768565138155179,0.5911111111111111,0.9175416666666667,0.3207244901469648,0.7268810868263245
hsf,augmented,frozen,4cn3_C_MA0065.1.jaspar.npz,Nuclear receptor (Zn),MA0065.1,RETINOIC ACID RECEPTOR RXR-ALPHA,5,0.734671383305353,0.6354765355016825,0.9136054421768709,0.660010930748094,0.5149839997291565
hsf,augmented,frozen,6fbq_A_MA0065.1.jaspar.npz,Nuclear receptor (Zn),MA0065.1,Retinoic acid receptor RXR-alpha,5,0.7745997923842098,0.6739318545591587,0.9166666666666667,0.6878410825089775,0.4873929977416992
hsf,augmented,frozen,1r0n_A_MA0115.1.jaspar.npz,Nuclear receptor (Zn),MA0115.1,Retinoic acid receptor RXR-alpha,5,0.49915923571679743,0.4272794570617394,0.8300925925925927,0.5048234215257553,0.799760353565216
hsf,augmented,frozen,2erg_B_MA0324.1.jaspar.npz,Zn2Cys6 cluster,MA0324.1,Regulatory protein LEU3,5,0.5909186144845444,0.5382969151846042,0.8324263038548751,0.587185005444168,0.7046773076057434
hsf,augmented,frozen,2erg_A_MA0324.1.jaspar.npz,Zn2Cys6 cluster,MA0324.1,Regulatory protein LEU3,5,0.5909185685039847,0.5382969151846042,0.8324263038548751,0.5871849691433036,0.7046773314476014
hsf,augmented,frozen,7oh9_K_MA0386.1.jaspar.npz,TBP / β-saddle,MA0386.1,Histone H3.2,5,0.46972603480597697,0.22571428571428567,0.9673469387755101,0.38549140629776535,1.001080870628357
hsf,augmented,frozen,4r2d_A_MA0162.4.jaspar.npz,C2H2 zinc finger,MA0162.4,Early growth response protein 1,5,0.5398294414952398,0.372,0.7466145833333333,0.5588121907524057,0.5532576322555542
hsf,augmented,frozen,1a1j_A_MA0162.1.jaspar.npz,C2H2 zinc finger,MA0162.1,PROTEIN (RADR ZIF268 ZINC FINGER PEPTIDE),5,0.534385696100071,0.3853764736595757,0.7738425925925926,0.5273647025527564,0.6779363989830017
hsf,augmented,frozen,4x9j_A_MA0162.4.jaspar.npz,C2H2 zinc finger,MA0162.4,Early growth response protein 1,5,0.5446830127481371,0.37799999999999995,0.7627604166666667,0.5643146249709331,0.5443952262401581
hsf,augmented,frozen,1a1i_A_MA0162.1.jaspar.npz,C2H2 zinc finger,MA0162.1,RADR ZIF268 ZINC FINGER PEPTIDE,5,0.5680443723627832,0.4330148309130523,0.7336734693877551,0.5491109066201275,0.6459787964820862
hsf,augmented,frozen,1a1g_A_MA0162.1.jaspar.npz,C2H2 zinc finger,MA0162.1,DSNR ZINC FINGER PEPTIDE,5,0.5129220517451176,0.3785336509154195,0.7299768518518519,0.5285453005217362,0.6779994368553162
hsf,augmented,frozen,1gu4_A_MA0466.3.jaspar.npz,bZIP,MA0466.3,CAAT/ENHANCER BINDING PROTEIN BETA,5,0.45561645816002666,0.3709039166821743,0.71796875,0.47958159815762097,0.752613878250122
hsf,augmented,frozen,1gu5_A_MA0466.3.jaspar.npz,bZIP,MA0466.3,CAAT/ENHANCER BINDING PROTEIN BETA,5,0.4173421148448445,0.30401305143922663,0.7161458333333333,0.3688415219630737,0.8581594586372375
hsf,augmented,frozen,2e42_A_CEBPB_HUMAN.H11MO.0.A.npz,bZIP,CEBPB,CCAAT/enhancer-binding protein beta,5,0.410516394536138,0.36728721346393617,0.7585069444444443,0.5159339386585933,0.73406423330307
hsf,augmented,frozen,6mg2_A_CEBPB_HUMAN.H11MO.0.A.npz,bZIP,CEBPB,CCAAT/enhancer-binding protein beta,5,0.49705754232920957,0.4709143036378916,0.7020254629629631,0.4469538363732891,0.829508650302887
hsf,augmented,frozen,6mg3_A_CEBPB_HUMAN.H11MO.0.A.npz,bZIP,CEBPB,CCAAT/enhancer-binding protein beta,5,0.44848525668018163,0.44727330327032383,0.7131944444444445,0.4164055529250318,0.8294884324073791
hsf,augmented,frozen,4xrm_A_MEIS2_HUMAN.H11MO.0.B.npz,Homeodomain,MEIS2,Homeobox protein Meis2,5,0.6878885601647198,0.4670278417704271,0.9453703703703704,0.7507584808785472,0.4592881441116333
hsf,augmented,frozen,4xrm_B_MEIS2_HUMAN.H11MO.0.B.npz,Homeodomain,MEIS2,Homeobox protein Meis2,5,0.6878885663308514,0.4670278417704271,0.9453703703703704,0.7507584902475857,0.4592881381511688
hsf,augmented,frozen,5bng_B_MEIS2_HUMAN.H11MO.0.B.npz,Homeodomain,MEIS2,Homeobox protein Meis2,5,0.6457454750014222,0.5733433623770627,0.8822916666666666,0.6805911135578179,0.6197850346565247
hsf,augmented,frozen,5ke6_A_KLF4_MOUSE.H11MO.0.A.npz,C2H2 zinc finger,KLF4,Krueppel-like factor 4,5,0.7326103992410935,0.34750000000000003,0.8430555555555556,0.5160841842000372,0.49345876574516295
hsf,augmented,frozen,5ke8_A_MA0039.2.jaspar.npz,C2H2 zinc finger,MA0039.2,Krueppel-like factor 4,5,0.7379269484168617,0.42760409442899905,0.8289115646258504,0.7363304214352244,0.4047721862792969
hsf,augmented,frozen,2wbu_A_KLF4_MOUSE.H11MO.0.A.npz,C2H2 zinc finger,KLF4,KRUEPPEL-LIKE FACTOR 4,5,0.6921270432103483,0.32499999999999996,0.7611111111111111,0.5025456243597095,0.5183411836624146
hsf,augmented,frozen,5ke7_A_KLF4_MOUSE.H11MO.0.A.npz,C2H2 zinc finger,KLF4,Krueppel-like factor 4,5,0.7304670689161867,0.375,0.8541666666666666,0.5148765225802114,0.5124220848083496
hsf,augmented,frozen,6u81_A_DUX4_HUMAN.H11MO.0.A.npz,Homeodomain,DUX4,Double homeobox protein 4,5,0.6219515625420692,0.4258778220949456,0.8418333333333334,0.5775352277483071,0.5921987116336822
hsf,augmented,frozen,6a8r_A_DUX4_HUMAN.H11MO.0.A.npz,Homeodomain,DUX4,Double homeobox protein 4,5,0.6113900903298053,0.5487850954011654,0.8326908541194257,0.6409115484823473,0.7728004455566406
hsf,augmented,frozen,5z2t_D_DUX4_HUMAN.H11MO.0.A.npz,Homeodomain,DUX4,DUX4,5,0.28299058593111115,0.2880832755431992,0.6331443688586547,0.21700162791684527,1.0819643139839172
hsf,augmented,frozen,6dfy_C_MA0468.1.jaspar.npz,Homeodomain,MA0468.1,DUX4,5,0.458868285293429,0.39886101404726304,0.8022633744855966,0.4672628108180631,0.9072963237762451
hsf,augmented,frozen,6dfy_D_DUX4_HUMAN.H11MO.0.A.npz,Homeodomain,DUX4,DUX4,5,0.47018443251203274,0.39302752399434815,0.7761526832955405,0.471079197152583,0.9416227221488953
hsf,augmented,frozen,1vkx_B_NFKB1_MOUSE.H11MO.0.A.npz,Rel/NF-κB (RHD),NFKB1,PROTEIN (NF-KAPPA B P65 SUBUNIT),5,0.6644437276129611,0.4244078308635359,0.9126666666666667,0.5046174942891983,0.5661556005477906
hsf,augmented,frozen,3gut_D_MA0105.4.jaspar.npz,Rel/NF-κB (RHD),MA0105.4,Transcription factor p65,5,0.4450111981100318,0.3127272727272727,0.7857638888888889,0.4243968747700501,0.8575192928314209
hsf,augmented,frozen,2i9t_B_NFKB1_MOUSE.H11MO.0.A.npz,Rel/NF-κB (RHD),NFKB1,Transcription factor p65,5,0.8557913638523313,0.5112455532033675,0.982,0.5654532763778686,0.4511689841747284
hsf,augmented,frozen,3gut_H_MA0105.4.jaspar.npz,Rel/NF-κB (RHD),MA0105.4,Transcription factor p65,5,0.49847605254987937,0.39818181818181814,0.8214699074074074,0.5108885703584312,0.8049515604972839
hsf,augmented,frozen,6od3_E_ITF2_HUMAN.H11MO.0.C.npz,bHLH,ITF2,Transcription factor 4,5,0.5094132709217125,0.36571428571428577,0.8623333333333333,0.4643291783892244,0.678493595123291
hsf,augmented,frozen,6od3_B_ITF2_HUMAN.H11MO.0.C.npz,bHLH,ITF2,Transcription factor 4,5,0.5698646899634955,0.43428571428571433,0.8949999999999999,0.5183411254790279,0.5638156652450561
hsf,augmented,frozen,6od3_F_MA0830.2.jaspar.npz,bHLH,MA0830.2,Transcription factor 4,5,0.6571412001658852,0.65,0.9145833333333334,0.5926695885202401,0.6306753277778625
hsf,augmented,frozen,6od3_A_MA0830.2.jaspar.npz,bHLH,MA0830.2,Transcription factor 4,5,0.7306826763808203,0.6933333333333332,0.934375,0.6346581620146945,0.4970062434673309
hsf,augmented,frozen,7cli_B_MA0778.1.jaspar.npz,Rel/NF-κB (RHD),MA0778.1,Nuclear factor NF-kappa-B p52 subunit,5,0.5527681679649201,0.31196263565463045,0.7940104166666667,0.5196851677126041,0.6909594774246216
hsf,augmented,frozen,7vuq_B_NFKB2_HUMAN.H11MO.0.B.npz,Rel/NF-κB (RHD),NFKB2,Nuclear factor NF-kappa-B p52 subunit,5,0.6463319352425805,0.4130527379421605,0.853125,0.5600318984847967,0.5738868713378906
hsf,augmented,frozen,7cli_A_NFKB2_HUMAN.H11MO.0.B.npz,Rel/NF-κB (RHD),NFKB2,Nuclear factor NF-kappa-B p52 subunit,5,0.462882779121653,0.23493885493374153,0.7958043981481481,0.38383209631706566,0.828804361820221
hsf,augmented,frozen,7vuq_A_NFKB2_HUMAN.H11MO.0.B.npz,Rel/NF-κB (RHD),NFKB2,Nuclear factor NF-kappa-B p52 subunit,5,0.6463319427100942,0.4130527379421605,0.853125,0.560031899662586,0.5738868892192841
hsf,augmented,frozen,4l0z_A_RUNX1_MOUSE.H11MO.0.A.npz,Runt,RUNX1,RUNX1,5,0.7015124585290323,0.5436895066853132,0.9366666666666668,0.5487179510211032,0.5370035886764526
hsf,augmented,frozen,3wtu_A_RUNX1_MOUSE.H11MO.0.A.npz,Runt,RUNX1,Runt-related transcription factor 1,5,0.6172931580396834,0.4643309654596818,0.9353333333333333,0.5146602732940436,0.5837772250175476
hsf,augmented,frozen,1hjb_F_RUNX1_MOUSE.H11MO.0.A.npz,Runt,RUNX1,CCAAT/ENHANCER BINDING PROTEIN BETA,5,0.685403619971799,0.5873633889199044,0.9199999999999999,0.5713974271126671,0.5325637102127075
hsf,augmented,frozen,3wts_F_RUNX1_MOUSE.H11MO.0.A.npz,Runt,RUNX1,Runt-related transcription factor 1,5,0.5843378979538102,0.4643309654596818,0.9151111111111112,0.49686743307236514,0.6475218534469604
hsf,augmented,frozen,3wtw_F_RUNX1_MOUSE.H11MO.0.A.npz,Runt,RUNX1,Runt-related transcription factor 1,5,0.6506171179556987,0.4828781183844713,0.929111111111111,0.5251617708538937,0.5412053525447845
hsf,augmented,frozen,5kl4_A_WT1_HUMAN.H11MO.0.C.npz,C2H2 zinc finger,WT1,Wilms tumor protein,5,0.756149035915991,0.5222222222222223,0.8736979166666667,0.5517452782876194,0.510209196805954
hsf,augmented,frozen,4r2p_A_WT1_HUMAN.H11MO.0.C.npz,C2H2 zinc finger,WT1,"Wilms tumor protein, isoform 4/CRA_a",5,0.768394557551235,0.5466666666666666,0.9385416666666668,0.5655647237816234,0.45069912672042844
hsf,augmented,frozen,5kl4_D_WT1_HUMAN.H11MO.0.C.npz,C2H2 zinc finger,WT1,Wilms tumor protein,5,0.7216138438693532,0.49333333333333335,0.86640625,0.5400228172858592,0.5289718031883239
hsf,augmented,frozen,5kl3_A_WT1_HUMAN.H11MO.0.C.npz,C2H2 zinc finger,WT1,Wilms tumor protein,5,0.7493953716792425,0.5333333333333332,0.7731770833333333,0.545295181989309,0.49715598821640017
hsf,augmented,frozen,6b0q_A_WT1_HUMAN.H11MO.0.C.npz,C2H2 zinc finger,WT1,Wilms tumor protein,5,0.7363853936481367,0.5288888888888889,0.8411458333333333,0.54128749913187,0.45853002071380616
hsf,augmented,frozen,5vmu_A_KAISO_HUMAN.H11MO.0.A.npz,C2H2 zinc finger,KAISO,ZBTB33/Kaiso,5,0.6961905502300295,0.5537833132363511,0.929875,0.4465651391340645,0.6092946052551269
hsf,augmented,frozen,5vmv_A_KAISO_HUMAN.H11MO.0.A.npz,C2H2 zinc finger,KAISO,ZBTB33/Kaiso,5,0.5021255011659708,0.4191148491263544,0.8419814814814816,0.41026612410776375,0.7578450441360474
hsf,augmented,frozen,2lt7_A_MA0527.1.jaspar.npz,C2H2 zinc finger,MA0527.1,CTCF,5,0.598452744426738,0.5432795558988645,0.8261666666666667,0.4770711870332969,0.7322777152061463
hsf,augmented,frozen,4f6n_A_MA0527.1.jaspar.npz,C2H2 zinc finger,MA0527.1,CTCF,5,0.22297388596125528,0.27794204951622503,0.6310185185185185,0.22814628438518833,0.9032275319099426
hsf,augmented,frozen,6dfc_A_MA0527.1.jaspar.npz,C2H2 zinc finger,MA0527.1,CTCF,5,0.6870718485476183,0.48733101619180264,0.9109999999999999,0.5437313297519981,0.5370485782623291
hsf,augmented,frozen,1e3o_C_MA0785.1.jaspar.npz,Homeodomain (POU),MA0785.1,OCTAMER-BINDING TRANSCRIPTION FACTOR 1,5,0.6237389364209958,0.352,0.9083333333333334,0.5023462021441985,0.6214941143989563
hsf,baseline,relax,2evi_A_MA0343.1.jaspar.npz,TBP / β-saddle,MA0343.1,NDT80 protein,5,0.6872304474411066,0.5267879032126722,0.8967592592592594,0.486849218963313,0.5954302549362183
hsf,baseline,relax,2evf_A_MA0343.1.jaspar.npz,TBP / β-saddle,MA0343.1,NDT80 protein,5,0.720257462519803,0.5579779393872404,0.9244212962962963,0.5424249693992761,0.5436087429523468
