tf,pdb_id,state,stage,variant,comparison,rmsd_backbone_A,rmsd_sidechain_A,rmsd_total_A,rmsd_interface_A,n_backbone_atoms,n_sidechain_atoms,n_total_atoms,n_interface_atoms
tbp,1tgh,27,0,shared,vs_reference,0.8229966952374868,0.922844714346564,0.8434282517358854,0.919060261254032,720,169,889,193
tbp,1tgh,27,1,shared,vs_reference,0.8229966952374868,2.263855871908243,1.6999986699875023,1.987280911860792,720,709,1429,319
tbp,1tgh,27,2,shared,vs_reference,0.8229964077067602,2.2638557550214684,1.6999984286337129,1.9872806990822198,720,709,1429,319
tbp,1tgh,27,3,metal_cage,vs_reference,0.8157811968326285,2.2753757167125537,1.7058666179819597,2.036334866235287,720,709,1429,319
tbp,1tgh,27,3,legacy,vs_reference,0.8019451151118766,2.268026909704653,1.6977479291301136,1.997605276382043,720,709,1429,319
tbp,1tgh,27,1,shared,delta_stage0_to_stage1,7.279165285019388e-07,0.012675575953936017,0.005546770337816718,0.004823087517308451,720,169,889,193
tbp,1tgh,27,2,shared,delta_stage1_to_stage2,2.051132253061855e-06,1.870496867068552e-06,1.3425539508878715e-06,1.0829397368534316e-06,720,709,1429,319
tbp,1tgh,27,3,metal_cage,delta_stage2_to_stage3,0.26202264191116964,0.566197360891147,0.4407631719329638,0.6296809264615554,720,709,1429,319
tbp,1tgh,27,3,legacy,delta_stage2_to_stage3,0.2694641930854135,0.8068016475016324,0.600883694978903,0.8734364204692777,720,709,1429,319
tbp,1tgh,28,0,shared,vs_reference,1.8920162397877998,2.068675804610832,1.927097825063544,1.6821704975156346,720,169,889,193
tbp,1tgh,28,1,shared,vs_reference,1.8920162397877998,3.1235475299409323,2.5804583801354415,2.637657332530115,720,709,1429,319
tbp,1tgh,28,2,shared,vs_reference,1.892015774189251,3.1235473227385646,2.580458090622369,2.637657360832452,720,709,1429,319
tbp,1tgh,28,3,metal_cage,vs_reference,1.8741188635216932,3.1147122872157507,2.568308262416534,2.6297451079805385,720,709,1429,319
tbp,1tgh,28,3,legacy,vs_reference,1.8657498735374756,3.096065000651747,2.5537606023357977,2.5854401499128676,720,709,1429,319
tbp,1tgh,28,1,shared,delta_stage0_to_stage1,9.68907254555643e-07,0.012633346720288369,0.005543289777939445,0.005830845037890089,720,169,889,193
tbp,1tgh,28,2,shared,delta_stage1_to_stage2,1.2140073860957254e-06,1.797760708043065e-06,1.6723456728313113e-06,1.6964401585800737e-06,720,709,1429,319
tbp,1tgh,28,3,metal_cage,delta_stage2_to_stage3,0.2665785747126469,0.6446308565256336,0.4927249346926693,0.725711861577018,720,709,1429,319
tbp,1tgh,28,3,legacy,delta_stage2_to_stage3,0.27103090686578357,0.8576300519559519,0.6350771387579207,0.9021929589814972,720,709,1429,319
tbp,1tgh,29,0,shared,vs_reference,1.4052533830994685,1.490453163796798,1.422351503419443,1.0411883629296816,720,169,889,193
tbp,1tgh,29,1,shared,vs_reference,1.4052533830994685,2.4725193984909004,2.013734649959135,1.7838829865783066,720,709,1429,319
tbp,1tgh,29,2,shared,vs_reference,1.4052533852413727,2.472519131258627,2.013734672493486,1.7838830009260227,720,709,1429,319
tbp,1tgh,29,3,metal_cage,vs_reference,1.3613858152120057,2.4606200708554664,1.9907782162364371,1.7743846443737257,720,709,1429,319
tbp,1tgh,29,3,legacy,vs_reference,1.3588978340873328,2.468408679968644,1.9947549533340034,1.7716872664891676,720,709,1429,319
tbp,1tgh,29,1,shared,delta_stage0_to_stage1,1.0869131266559634e-06,0.0129869308651903,0.005678082346729072,0.005528438579081417,720,169,889,193
tbp,1tgh,29,2,shared,delta_stage1_to_stage2,1.7839542484040021e-06,1.6231761085939591e-06,1.6122759568504065e-06,1.1680639398814661e-06,720,709,1429,319
tbp,1tgh,29,3,metal_cage,delta_stage2_to_stage3,0.25326398194080263,0.5769197052606373,0.4450796172719223,0.5362354796818731,720,709,1429,319
tbp,1tgh,29,3,legacy,delta_stage2_to_stage3,0.2559959669521493,0.6625732986425039,0.5017591210345372,0.5774800792367838,720,709,1429,319
tbp,1tgh,30,0,shared,vs_reference,0.772020209301557,0.8540156895086283,0.7887033599624891,0.6468126247683438,720,169,889,193
tbp,1tgh,30,1,shared,vs_reference,0.772020209301557,2.0841395477478946,1.5686831694675665,1.7417491720501754,720,709,1429,319
tbp,1tgh,30,2,shared,vs_reference,0.7720201904783206,2.084139357255323,1.5686829332672332,1.7417489410912692,720,709,1429,319
tbp,1tgh,30,3,metal_cage,vs_reference,0.7446844285844972,2.098870146353466,1.5718024935281627,1.7241008227170358,720,709,1429,319
tbp,1tgh,30,3,legacy,vs_reference,0.7442652746110703,2.072229926798261,1.5539261518816196,1.7117633725502324,720,709,1429,319
tbp,1tgh,30,1,shared,delta_stage0_to_stage1,6.160760640569725e-07,0.01352139644237617,0.005903254465470897,0.005350174522270839,720,169,889,193
tbp,1tgh,30,2,shared,delta_stage1_to_stage2,2.114387374082888e-06,1.6730797112811956e-06,1.7539311393955138e-06,1.4341799675403005e-06,720,709,1429,319
tbp,1tgh,30,3,metal_cage,delta_stage2_to_stage3,0.2390325275342026,0.6915099731599984,0.518674423055911,0.6462789670648716,720,709,1429,319
tbp,1tgh,30,3,legacy,delta_stage2_to_stage3,0.2305838529437479,0.5473606061050698,0.420385055189175,0.5405192119885824,720,709,1429,319
tbp,1tgh,31,0,shared,vs_reference,1.6412267429451544,1.751606076264237,1.6631042582383206,1.250014393387426,720,169,889,193
tbp,1tgh,31,1,shared,vs_reference,1.6412267429451544,2.8238961678978343,2.3090115660423423,2.316791703800494,720,709,1429,319
tbp,1tgh,31,2,shared,vs_reference,1.6412266042898866,2.8238963310718406,2.309011820679264,2.316791822462418,720,709,1429,319
tbp,1tgh,31,3,metal_cage,vs_reference,1.6016207279924393,2.8375082481997977,2.302696537770523,2.2556975595348243,720,709,1429,319
tbp,1tgh,31,3,legacy,vs_reference,1.602545899609851,2.844532280778647,2.307195869100606,2.271280374753283,720,709,1429,319
tbp,1tgh,31,1,shared,delta_stage0_to_stage1,9.381747103710848e-07,0.013483194276245038,0.005915483156264714,0.005903818920208534,720,169,889,193
tbp,1tgh,31,2,shared,delta_stage1_to_stage2,1.8192802759584485e-06,1.646878240366115e-06,1.7745890534577018e-06,1.0830283935400703e-06,720,709,1429,319
tbp,1tgh,31,3,metal_cage,delta_stage2_to_stage3,0.24437683971809915,0.7846779695441863,0.580834234167672,0.6689510873518117,720,709,1429,319
tbp,1tgh,31,3,legacy,delta_stage2_to_stage3,0.24522763745494652,0.8227178171996447,0.6071465571709802,0.6917578814444827,720,709,1429,319
tbp,1tgh,32,0,shared,vs_reference,1.7446978752687923,1.7882120069791663,1.7537096079238366,1.7146574963435999,720,169,889,193
tbp,1tgh,32,1,shared,vs_reference,1.7446978752687923,2.7006005741067556,2.271239042212644,2.3701976030953067,720,709,1429,319
tbp,1tgh,32,2,shared,vs_reference,1.7446977312672018,2.700600495800847,2.2712388477986623,2.3701973361007127,720,709,1429,319
tbp,1tgh,32,3,metal_cage,vs_reference,1.704137429101773,2.6618479666693515,2.2327488764719474,2.2412360994649885,720,709,1429,319
tbp,1tgh,32,3,legacy,vs_reference,1.7064140529036,2.6543566913931107,2.229251963511372,2.247515656000768,720,709,1429,319
tbp,1tgh,32,1,shared,delta_stage0_to_stage1,5.58531051072297e-07,0.01266897704136654,0.005529907971578233,0.005472875441361841,720,169,889,193
tbp,1tgh,32,2,shared,delta_stage1_to_stage2,1.789279869933311e-06,1.614754336236618e-06,1.975979892731754e-06,1.2873244065600473e-06,720,709,1429,319
tbp,1tgh,32,3,metal_cage,delta_stage2_to_stage3,0.2783975996520208,0.6327347613547101,0.48809505797828034,0.7166916506091812,720,709,1429,319
tbp,1tgh,32,3,legacy,delta_stage2_to_stage3,0.2762201762721916,0.8001980024644699,0.5977063817210718,0.8956260938143148,720,709,1429,319
tbp,1tgh,33,0,shared,vs_reference,1.1395138959671365,1.4073019462580172,1.1952691057099705,0.8997322614939239,720,169,889,193
tbp,1tgh,33,1,shared,vs_reference,1.1395138959671365,2.417394124750983,1.887956222380094,1.776228544928791,720,709,1429,319
tbp,1tgh,33,2,shared,vs_reference,1.139513820833161,2.4173937639260528,1.8879558786466621,1.776228451438536,720,709,1429,319
tbp,1tgh,33,3,metal_cage,vs_reference,1.0898547574349768,2.399592761264442,1.8613401562758063,1.7416403121249282,720,709,1429,319
tbp,1tgh,33,3,legacy,vs_reference,1.090571952956187,2.4030262246844805,1.8633355279008736,1.7629420702007579,720,709,1429,319
tbp,1tgh,33,1,shared,delta_stage0_to_stage1,8.700842161514968e-07,0.0126042702624226,0.005499758524078507,0.004868267755662565,720,169,889,193
tbp,1tgh,33,2,shared,delta_stage1_to_stage2,1.7659150222391076e-06,2.128931014213953e-06,1.7217760496037177e-06,1.0694691672756192e-06,720,709,1429,319
tbp,1tgh,33,3,metal_cage,delta_stage2_to_stage3,0.2400689612516677,0.5603702697316058,0.4304410240268536,0.6442401733135967,720,709,1429,319
tbp,1tgh,33,3,legacy,delta_stage2_to_stage3,0.2435809448707817,0.7523488763370517,0.5582645720552032,0.7883367255921645,720,709,1429,319
tbp,1tgh,34,0,shared,vs_reference,1.4888331178712013,1.6010343230543687,1.5109643654923168,1.4994715688997942,720,169,889,193
tbp,1tgh,34,1,shared,vs_reference,1.4888331178712013,2.687364651543362,2.1693381669435685,2.486333782949447,720,709,1429,319
tbp,1tgh,34,2,shared,vs_reference,1.488832944990467,2.687364242554823,2.169337583028223,2.4863335384106513,720,709,1429,319
tbp,1tgh,34,3,metal_cage,vs_reference,1.4579172315032802,2.64279610062768,2.1314658938731457,2.3743138283500707,720,709,1429,319
tbp,1tgh,34,3,legacy,vs_reference,1.4578020867879657,2.624612246605096,2.120357945375505,2.3380843478423303,720,709,1429,319
tbp,1tgh,34,1,shared,delta_stage0_to_stage1,6.78362921147626e-07,0.012128620130789755,0.005308508747119791,0.005168444740263493,720,169,889,193
tbp,1tgh,34,2,shared,delta_stage1_to_stage2,1.9284155324045464e-06,2.241667280258636e-06,1.8833584159090693e-06,1.5916737838510894e-06,720,709,1429,319
tbp,1tgh,34,3,metal_cage,delta_stage2_to_stage3,0.23563886328361017,0.7256066208079497,0.5414346653566057,0.6479718875418825,720,709,1429,319
tbp,1tgh,34,3,legacy,delta_stage2_to_stage3,0.23450708007012344,0.7739313714476095,0.5737070430951824,0.7214092804537042,720,709,1429,319
tbp,1tgh,35,0,shared,vs_reference,1.0031814966537942,1.0785159967352114,1.0187689388418557,0.7207558409519603,720,169,889,193
tbp,1tgh,35,1,shared,vs_reference,1.0031814966537942,2.213026884242474,1.7175114882351774,1.7145782160318652,720,709,1429,319
tbp,1tgh,35,2,shared,vs_reference,1.003181697470623,2.2130269106269016,1.7175113237138917,1.714578120769099,720,709,1429,319
tbp,1tgh,35,3,metal_cage,vs_reference,0.9646465315261317,2.2000291412817528,1.6974202105084766,1.6854593649354102,720,709,1429,319
tbp,1tgh,35,3,legacy,vs_reference,0.963454571265716,2.2215638067159196,1.710681547670746,1.6584103046126162,720,709,1429,319
tbp,1tgh,35,1,shared,delta_stage0_to_stage1,6.488815597190401e-07,0.012828456278208902,0.005608542354561844,0.005465514182454551,720,169,889,193
tbp,1tgh,35,2,shared,delta_stage1_to_stage2,1.353494018463482e-06,1.4397600352252974e-06,2.031550642950446e-06,1.2954391384050376e-06,720,709,1429,319
tbp,1tgh,35,3,metal_cage,delta_stage2_to_stage3,0.23293024940680015,0.5593800361592812,0.428196934813645,0.5759992517510263,720,709,1429,319
tbp,1tgh,35,3,legacy,delta_stage2_to_stage3,0.24227601843549307,0.6809531859541879,0.5109407978725128,0.5914022976455064,720,709,1429,319
tbp,1tgh,36,0,shared,vs_reference,1.2739855714701764,1.3554296483418335,1.290089053104599,1.200031252414505,720,169,889,193
tbp,1tgh,36,1,shared,vs_reference,1.2739855714701764,2.5534887378811675,2.0153203492130527,2.2561953076526837,720,709,1429,319
tbp,1tgh,36,2,shared,vs_reference,1.2739850733237381,2.5534883290476698,2.015320118687113,2.2561946025537774,720,709,1429,319
tbp,1tgh,36,3,metal_cage,vs_reference,1.2495522393561556,2.5736902316521597,2.020405187898285,2.319007595162484,720,709,1429,319
tbp,1tgh,36,3,legacy,vs_reference,1.2478517864331196,2.549074403164262,2.004084879698151,2.2854736006455902,720,709,1429,319
tbp,1tgh,36,1,shared,delta_stage0_to_stage1,8.313431138258571e-07,0.01259902834109993,0.005515985518666713,0.00551062734613416,720,169,889,193
tbp,1tgh,36,2,shared,delta_stage1_to_stage2,1.3064473373909446e-06,1.8241994340681102e-06,1.5698488943028218e-06,1.2282538149784284e-06,720,709,1429,319
tbp,1tgh,36,3,metal_cage,delta_stage2_to_stage3,0.2415075345220072,0.724922853048491,0.5390684114196556,0.6566631523549096,720,709,1429,319
tbp,1tgh,36,3,legacy,delta_stage2_to_stage3,0.2349300346568181,0.6410925167542727,0.4817508773927873,0.5578811848446585,720,709,1429,319
tbp,1tgh,37,0,shared,vs_reference,1.0244002491824913,1.1652087877042283,1.0532247833309987,1.0185475398950925,720,169,889,193
tbp,1tgh,37,1,shared,vs_reference,1.0244002491824913,2.45068261421203,1.8751835130638004,2.1766683241801283,720,709,1429,319
tbp,1tgh,37,2,shared,vs_reference,1.024399930026028,2.450682523622767,1.8751833740346304,2.1766679600521672,720,709,1429,319
tbp,1tgh,37,3,metal_cage,vs_reference,0.9947914724601391,2.4314889119307,1.8534206832558777,2.1400579616520736,720,709,1429,319
tbp,1tgh,37,3,legacy,vs_reference,0.9959026450875805,2.442811387590213,1.8611602568775611,2.1609641657938234,720,709,1429,319
tbp,1tgh,37,1,shared,delta_stage0_to_stage1,8.409756121973423e-07,0.013130560936011606,0.0057378559075577425,0.00593273895510581,720,169,889,193
tbp,1tgh,37,2,shared,delta_stage1_to_stage2,1.412774691793748e-06,2.562046431958836e-06,2.5658394562792693e-06,1.3334555026433825e-06,720,709,1429,319
tbp,1tgh,37,3,metal_cage,delta_stage2_to_stage3,0.22103410479063784,0.7683022130396533,0.5650856036572576,0.7149598061543656,720,709,1429,319
tbp,1tgh,37,3,legacy,delta_stage2_to_stage3,0.22042633322668187,0.695699492274297,0.5158637234594616,0.6485408550896454,720,709,1429,319
tbp,1tgh,38,0,shared,vs_reference,1.0258034335694024,1.2250382381906082,1.0669766981689097,0.7967867272018256,720,169,889,193
tbp,1tgh,38,1,shared,vs_reference,1.0258034335694024,2.44491566279816,1.8739665865866184,1.9564458229108648,720,709,1429,319
tbp,1tgh,38,2,shared,vs_reference,1.0258031278740427,2.4449153871910747,1.8739665483077008,1.9564456025656682,720,709,1429,319
tbp,1tgh,38,3,metal_cage,vs_reference,1.0106877830298306,2.4475959761125434,1.8707667655977205,1.9392348331634315,720,709,1429,319
tbp,1tgh,38,3,legacy,vs_reference,1.006685613201175,2.4469420649140177,1.8693768937960977,1.9340425952330165,720,709,1429,319
tbp,1tgh,38,1,shared,delta_stage0_to_stage1,9.29380606569991e-07,0.012378641846236247,0.005414346617396919,0.005364272171622813,720,169,889,193
tbp,1tgh,38,2,shared,delta_stage1_to_stage2,1.3848588718944169e-06,1.3475321475022936e-06,1.4357016481618592e-06,1.752805748778594e-06,720,709,1429,319
tbp,1tgh,38,3,metal_cage,delta_stage2_to_stage3,0.21233698228026116,0.6116634355692118,0.4571372168502017,0.5205794899549541,720,709,1429,319
tbp,1tgh,38,3,legacy,delta_stage2_to_stage3,0.19972778962257368,0.5102436995648675,0.3867776696030465,0.46247152142420483,720,709,1429,319
tbp,1tgh,39,0,shared,vs_reference,1.0875878908549583,1.144749947454829,1.0990561818516917,1.0988990287410831,720,169,889,193
tbp,1tgh,39,1,shared,vs_reference,1.0875878908549583,2.5670876757206953,1.9685342052606427,2.406658067606243,720,709,1429,319
tbp,1tgh,39,2,shared,vs_reference,1.087587777124258,2.5670871571544813,1.968533935507609,2.406657640285393,720,709,1429,319
tbp,1tgh,39,3,metal_cage,vs_reference,1.0715663158038184,2.5295778037019834,1.9394472276602304,2.3810967734911257,720,709,1429,319
tbp,1tgh,39,3,legacy,vs_reference,1.0698030405863503,2.5000736513458865,1.919621282739461,2.3793778773438117,720,709,1429,319
tbp,1tgh,39,1,shared,delta_stage0_to_stage1,9.29111300144578e-07,0.012117963625785488,0.005307921848898341,0.005226597394702817,720,169,889,193
tbp,1tgh,39,2,shared,delta_stage1_to_stage2,2.078543724215859e-06,2.246446940500023e-06,1.6523180003183155e-06,1.39151151151968e-06,720,709,1429,319
tbp,1tgh,39,3,metal_cage,delta_stage2_to_stage3,0.22591060640778718,0.5336530381021245,0.4097857521526655,0.4651615875981419,720,709,1429,319
tbp,1tgh,39,3,legacy,delta_stage2_to_stage3,0.22861572851012352,0.6873116664077272,0.5114371751451958,0.5530354068051748,720,709,1429,319
tbp,1tgh,40,0,shared,vs_reference,1.0729095037966478,1.2264527241567948,1.104251471957162,0.993254060586733,720,169,889,193
tbp,1tgh,40,1,shared,vs_reference,1.0729095037966478,2.535823010208096,1.944960690261865,2.2510984502853844,720,709,1429,319
tbp,1tgh,40,2,shared,vs_reference,1.0729090652404034,2.535822821171492,1.9449604263132785,2.2510979140094896,720,709,1429,319
tbp,1tgh,40,3,metal_cage,vs_reference,1.034003878604636,2.5213704193525226,1.925762426892072,2.2161301196057295,720,709,1429,319
tbp,1tgh,40,3,legacy,vs_reference,1.026928000401207,2.517612749831535,1.921500921613635,2.227909693583485,720,709,1429,319
tbp,1tgh,40,1,shared,delta_stage0_to_stage1,7.286653154914995e-07,0.012503106582441238,0.005483155013031605,0.0055804679708812725,720,169,889,193
tbp,1tgh,40,2,shared,delta_stage1_to_stage2,1.8120921529668552e-06,2.2115411651532177e-06,1.3749407985728318e-06,1.535336350169353e-06,720,709,1429,319
tbp,1tgh,40,3,metal_cage,delta_stage2_to_stage3,0.2525657397023452,0.558169179766413,0.43282351886449777,0.46012818770163477,720,709,1429,319
tbp,1tgh,40,3,legacy,delta_stage2_to_stage3,0.2636913332891901,0.6514663666233084,0.49641957780040463,0.505220098774322,720,709,1429,319
tbp,1tgh,41,0,shared,vs_reference,1.3726452661594315,1.3563731900400156,1.3706112761986302,1.0250025401552334,720,169,889,193
tbp,1tgh,41,1,shared,vs_reference,1.3726452661594315,2.4750376564868177,1.9986579390684598,1.943519665277338,720,709,1429,319
tbp,1tgh,41,2,shared,vs_reference,1.3726455170224638,2.4750374038514926,1.9986579362527255,1.9435196404568866,720,709,1429,319
tbp,1tgh,41,3,metal_cage,vs_reference,1.3393487918079237,2.4374980984577275,1.9641585497487557,1.9436500730697917,720,709,1429,319
tbp,1tgh,41,3,legacy,vs_reference,1.3381665814729016,2.4338985852035884,1.9613745519624715,1.9432433898352368,720,709,1429,319
tbp,1tgh,41,1,shared,delta_stage0_to_stage1,8.385562020098765e-07,0.012504626770677462,0.005483148675435333,0.0053340789390464655,720,169,889,193
tbp,1tgh,41,2,shared,delta_stage1_to_stage2,1.3176720893121085e-06,2.0201171595243575e-06,1.881391625171883e-06,1.395210293449234e-06,720,709,1429,319
tbp,1tgh,41,3,metal_cage,delta_stage2_to_stage3,0.26339507834625103,0.631775333519504,0.4828675759356168,0.6086377195821956,720,709,1429,319
tbp,1tgh,41,3,legacy,delta_stage2_to_stage3,0.2582836330037929,0.6830242310986191,0.5151168377454169,0.6398919358955577,720,709,1429,319
tbp,1tgh,42,0,shared,vs_reference,2.251115927249619,2.3382507384907343,2.2680723132981155,2.2004683867767922,720,169,889,193
tbp,1tgh,42,1,shared,vs_reference,2.251115927249619,3.2984578019311357,2.8224787945949297,3.085986134601784,720,709,1429,319
tbp,1tgh,42,2,shared,vs_reference,2.251115427788511,3.298457280624476,2.8224784293460066,3.0859856469416593,720,709,1429,319
tbp,1tgh,42,3,metal_cage,vs_reference,2.224210383566743,3.2388317410380734,2.777296101926675,2.957276281737606,720,709,1429,319
tbp,1tgh,42,3,legacy,vs_reference,2.2290831573820373,3.279949722922283,2.8029804238941787,3.0405584031754063,720,709,1429,319
tbp,1tgh,42,1,shared,delta_stage0_to_stage1,8.181280408233037e-07,0.013401620176326186,0.005862358760835052,0.006253933292404632,720,169,889,193
tbp,1tgh,42,2,shared,delta_stage1_to_stage2,2.66967791918466e-06,1.942480241758949e-06,1.225241697550026e-06,1.4649480455511028e-06,720,709,1429,319
tbp,1tgh,42,3,metal_cage,delta_stage2_to_stage3,0.24681258121736377,0.6851202096643703,0.5141116088557672,0.7091295670989681,720,709,1429,319
tbp,1tgh,42,3,legacy,delta_stage2_to_stage3,0.24946364443537822,0.8021943513168962,0.5928363614128231,0.8999062575287884,720,709,1429,319
tbp,1tgh,43,0,shared,vs_reference,1.407319796385751,1.4998307001561244,1.4255804675982353,1.26460177567153,720,169,889,193
tbp,1tgh,43,1,shared,vs_reference,1.407319796385751,2.634052211979592,2.1089930494748685,2.220659211417298,720,709,1429,319
tbp,1tgh,43,2,shared,vs_reference,1.4073194973347645,2.634051970008575,2.1089924329950342,2.2206589542131163,720,709,1429,319
tbp,1tgh,43,3,metal_cage,vs_reference,1.3903402423515807,2.6775088501567623,2.1302086565794416,2.2511376788261184,720,709,1429,319
tbp,1tgh,43,3,legacy,vs_reference,1.3920210867214333,2.663500245052937,2.1222076318279037,2.2449391690970866,720,709,1429,319
tbp,1tgh,43,1,shared,delta_stage0_to_stage1,5.050140864568103e-07,0.013278741943759678,0.0058210153130823835,0.005359812106698877,720,169,889,193
tbp,1tgh,43,2,shared,delta_stage1_to_stage2,2.3207893813929087e-06,2.092017416551684e-06,1.4212549540273066e-06,1.2391261569722193e-06,720,709,1429,319
tbp,1tgh,43,3,metal_cage,delta_stage2_to_stage3,0.22003271540340008,0.696380067640061,0.5154584662752634,0.6470601847112947,720,709,1429,319
tbp,1tgh,43,3,legacy,delta_stage2_to_stage3,0.215090357659796,0.61416120857905,0.4592484362473116,0.5629028541157934,720,709,1429,319
tbp,1tgh,44,0,shared,vs_reference,0.7660206017588477,0.8796400836358194,0.7890228348216153,0.707858738241905,720,169,889,193
tbp,1tgh,44,1,shared,vs_reference,0.7660206017588477,2.376749309807989,1.7633835197741219,2.2241752907062793,720,709,1429,319
tbp,1tgh,44,2,shared,vs_reference,0.7660202300727794,2.3767491979826083,1.7633831346473603,2.224174921664111,720,709,1429,319
tbp,1tgh,44,3,metal_cage,vs_reference,0.728402021340091,2.372786916638189,1.7511085829359199,2.150057732479294,720,709,1429,319
tbp,1tgh,44,3,legacy,vs_reference,0.7269089995577883,2.3535080418015433,1.7382658391044294,2.1269987908531824,720,709,1429,319
tbp,1tgh,44,1,shared,delta_stage0_to_stage1,7.039411267443749e-07,0.01304608055812337,0.005739031879083977,0.005418248611455758,720,169,889,193
tbp,1tgh,44,2,shared,delta_stage1_to_stage2,1.46893704827259e-06,1.861158915094137e-06,1.7875209268769636e-06,1.6447747368830718e-06,720,709,1429,319
tbp,1tgh,44,3,metal_cage,delta_stage2_to_stage3,0.2399211837006897,0.7170150052825014,0.5343006413935982,0.6865766354834151,720,709,1429,319
tbp,1tgh,44,3,legacy,delta_stage2_to_stage3,0.2349525768894995,0.5995675069723252,0.45520899104018103,0.6222854041646367,720,709,1429,319
tbp,1tgh,45,0,shared,vs_reference,1.702425241967801,1.829010047814089,1.727400770332108,1.3388820659955671,720,169,889,193
tbp,1tgh,45,1,shared,vs_reference,1.702425241967801,2.785150951369448,2.3078849721346963,2.397687076060887,720,709,1429,319
tbp,1tgh,45,2,shared,vs_reference,1.702424931199269,2.78515058857716,2.307884827854422,2.397687118788108,720,709,1429,319
tbp,1tgh,45,3,metal_cage,vs_reference,1.6800660766669442,2.7443513667181696,2.2741621910405816,2.3280128943149845,720,709,1429,319
tbp,1tgh,45,3,legacy,vs_reference,1.6812764567360239,2.7526499283405848,2.2796620968686057,2.3417791572659303,720,709,1429,319
tbp,1tgh,45,1,shared,delta_stage0_to_stage1,6.224097643190091e-07,0.01310168741833287,0.005719603854222396,0.0052003906121403905,720,169,889,193
tbp,1tgh,45,2,shared,delta_stage1_to_stage2,1.987805214277195e-06,1.6391717858711754e-06,1.858174768932e-06,1.44996147434292e-06,720,709,1429,319
tbp,1tgh,45,3,metal_cage,delta_stage2_to_stage3,0.24880610083680021,0.7036519792915608,0.527303357242669,0.6751049743262949,720,709,1429,319
tbp,1tgh,45,3,legacy,delta_stage2_to_stage3,0.2507110001923286,0.7372691163773132,0.5502218689055492,0.7192142901060871,720,709,1429,319
tbp,1tgh,46,0,shared,vs_reference,1.6489896162721425,1.7860042572704469,1.676628097427268,1.1204719519757924,720,169,889,193
tbp,1tgh,46,1,shared,vs_reference,1.6489896162721425,2.5655791667538135,2.15569676633825,2.031581951755351,720,709,1429,319
tbp,1tgh,46,2,shared,vs_reference,1.6489896873814527,2.5655792609139287,2.1556968416839557,2.0315818710973366,720,709,1429,319
tbp,1tgh,46,3,metal_cage,vs_reference,1.6160913094355291,2.538593158363503,2.1272530220108132,1.9788705949590382,720,709,1429,319
tbp,1tgh,46,3,legacy,vs_reference,1.614775617197679,2.5355488663816446,2.1249621940401373,1.975614440575518,720,709,1429,319
tbp,1tgh,46,1,shared,delta_stage0_to_stage1,1.0600334921208296e-06,0.012265973247280891,0.005371326015758158,0.005515377327445557,720,169,889,193
tbp,1tgh,46,2,shared,delta_stage1_to_stage2,1.7955479243442962e-06,1.9333131371024536e-06,1.5366883156875044e-06,1.3358982520794066e-06,720,709,1429,319
tbp,1tgh,46,3,metal_cage,delta_stage2_to_stage3,0.264888442701736,0.5411483654576813,0.42599699924125245,0.49857077241917114,720,709,1429,319
tbp,1tgh,46,3,legacy,delta_stage2_to_stage3,0.25831738481808936,0.5287287981262949,0.4160402006411963,0.4873342066965111,720,709,1429,319
tbp,1tgh,47,0,shared,vs_reference,1.3688425766820234,1.530123553665069,1.4014083389353589,0.9932672315025916,720,169,889,193
tbp,1tgh,47,1,shared,vs_reference,1.3688425766820234,2.617282837210091,2.086146962393918,2.088292376369914,720,709,1429,319
tbp,1tgh,47,2,shared,vs_reference,1.3688425276992457,2.6172826592906255,2.0861469128124686,2.0882922268751245,720,709,1429,319
tbp,1tgh,47,3,metal_cage,vs_reference,1.3491687686977736,2.6059088021493797,2.0729487075954505,2.1107234128355516,720,709,1429,319
tbp,1tgh,47,3,legacy,vs_reference,1.3480392858447376,2.608250574322115,2.073799210881,2.107698904367597,720,709,1429,319
tbp,1tgh,47,1,shared,delta_stage0_to_stage1,9.010154138448237e-07,0.012744865873053703,0.0055772046270008546,0.005513737826322255,720,169,889,193
tbp,1tgh,47,2,shared,delta_stage1_to_stage2,1.4274804465987442e-06,2.156817125003232e-06,2.4351710260565896e-06,1.27663961681963e-06,720,709,1429,319
tbp,1tgh,47,3,metal_cage,delta_stage2_to_stage3,0.23767792358441886,0.5535643762815337,0.4256991763313639,0.5341564029685315,720,709,1429,319
tbp,1tgh,47,3,legacy,delta_stage2_to_stage3,0.2376563546749042,0.6405536664237089,0.48222718971521816,0.6422351210107345,720,709,1429,319
tbp,1tgh,48,0,shared,vs_reference,1.1800824589676262,1.2836440412870918,1.2007949094081778,1.0862512571919378,720,169,889,193
tbp,1tgh,48,1,shared,vs_reference,1.1800824589676262,2.442827146296719,1.9156638565747117,2.1552127923756053,720,709,1429,319
tbp,1tgh,48,2,shared,vs_reference,1.1800820353329802,2.4428270155095113,1.9156631252453915,2.155212458593784,720,709,1429,319
tbp,1tgh,48,3,metal_cage,vs_reference,1.159956975424404,2.4389908922540164,1.9065694477343464,2.1167838838930817,720,709,1429,319
tbp,1tgh,48,3,legacy,vs_reference,1.1604205577137963,2.430506318013505,1.9013042650938883,2.1037449326741453,720,709,1429,319
tbp,1tgh,48,1,shared,delta_stage0_to_stage1,9.253550452454494e-07,0.013275368032842629,0.005812785790971862,0.005901745249838018,720,169,889,193
